Time,BAHADURABAD
2022-09-02 00:00:00+00:00,66.78999999999999
2022-09-03 00:00:00+00:00,221.72399999999996
2022-09-04 00:00:00+00:00,347.69250000000005
2022-09-05 00:00:00+00:00,246.465
2022-09-06 00:00:00+00:00,848.2485
2022-09-07 00:00:00+00:00,317.278
2022-09-08 00:00:00+00:00,318.28
2022-09-09 00:00:00+00:00,49.52000000000001
2022-09-10 00:00:00+00:00,23.408
2022-09-11 00:00:00+00:00,13.552000000000001
2022-09-12 00:00:00+00:00,53.03200000000001
2022-09-13 00:00:00+00:00,221.05
2022-09-14 00:00:00+00:00,236.03
2022-09-15 00:00:00+00:00,143.88
2022-09-16 00:00:00+00:00,318.6
2022-09-17 00:00:00+00:00,366.75
2022-09-18 00:00:00+00:00,316.14
2022-09-19 00:00:00+00:00,232.05
2022-09-20 00:00:00+00:00,244.2
2022-09-21 00:00:00+00:00,0.0
2022-09-22 00:00:00+00:00,28.647999999999996
2022-09-23 00:00:00+00:00,31.848
2022-09-24 00:00:00+00:00,34.392
2022-09-25 00:00:00+00:00,125.27000000000001
2022-09-26 00:00:00+00:00,190.17000000000002
2022-09-27 00:00:00+00:00,460.1039999999999
2022-09-28 00:00:00+00:00,390.64950000000005
2022-09-29 00:00:00+00:00,337.93500000000006
2022-09-30 00:00:00+00:00,364.71599999999995
2022-10-01 00:00:00+00:00,583.6740000000001
2022-10-02 00:00:00+00:00,137.37
2022-10-03 00:00:00+00:00,42.224000000000004
2022-10-04 00:00:00+00:00,36.768
2022-10-05 00:00:00+00:00,0.0
2022-10-06 00:00:00+00:00,92.048
2022-10-07 00:00:00+00:00,211.07999999999998
2022-10-08 00:00:00+00:00,250.55
2022-10-09 00:00:00+00:00,416.24399999999997
2022-10-10 00:00:00+00:00,136.94400000000002
2022-10-11 00:00:00+00:00,489.05999999999995
2022-10-12 00:00:00+00:00,524.2545
2022-10-13 00:00:00+00:00,398.216
2022-10-14 00:00:00+00:00,67.65
2022-10-15 00:00:00+00:00,61.407999999999994
2022-10-16 00:00:00+00:00,0.0
2022-10-17 00:00:00+00:00,0.0
2022-10-18 00:00:00+00:00,1.568
2022-10-19 00:00:00+00:00,63.900000000000006
2022-10-20 00:00:00+00:00,143.04
2022-10-21 00:00:00+00:00,494.17199999999997
2022-10-22 00:00:00+00:00,156.0735
2022-10-23 00:00:00+00:00,292.91999999999996
2022-10-24 00:00:00+00:00,483.6809999999999
2022-10-25 00:00:00+00:00,405.9510000000001
2022-10-26 00:00:00+00:00,120.75
2022-10-27 00:00:00+00:00,68.01599999999999
2022-10-28 00:00:00+00:00,0.048
2022-10-29 00:00:00+00:00,0.0
2022-10-30 00:00:00+00:00,7.744
2022-10-31 00:00:00+00:00,17.06
2022-11-01 00:00:00+00:00,301.3
2022-11-02 00:00:00+00:00,296.24399999999997
2022-11-03 00:00:00+00:00,376.86600000000004
2022-11-04 00:00:00+00:00,215.52
2022-11-05 00:00:00+00:00,519.6015
2022-11-06 00:00:00+00:00,368.55
2022-11-07 00:00:00+00:00,63.809999999999995
2022-11-08 00:00:00+00:00,0.0
2022-11-09 00:00:00+00:00,5.704000000000001
2022-11-10 00:00:00+00:00,0.0
2022-11-11 00:00:00+00:00,6.5920000000000005
2022-11-12 00:00:00+00:00,54.379999999999995
2022-11-13 00:00:00+00:00,217.27999999999997
2022-11-14 00:00:00+00:00,387.108
2022-11-15 00:00:00+00:00,375.81300000000005
2022-11-16 00:00:00+00:00,409.77
2022-11-17 00:00:00+00:00,330.23099999999994
2022-11-18 00:00:00+00:00,171.36599999999999
2022-11-19 00:00:00+00:00,85.67
2022-11-20 00:00:00+00:00,0.0
2022-11-21 00:00:00+00:00,0.0
2022-11-22 00:00:00+00:00,0.0
2022-11-23 00:00:00+00:00,2.8800000000000003
2022-11-24 00:00:00+00:00,36.730000000000004
2022-11-25 00:00:00+00:00,150.59
2022-11-26 00:00:00+00:00,244.212
2022-11-27 00:00:00+00:00,485.32500000000005
2022-11-28 00:00:00+00:00,256.85999999999996
2022-11-29 00:00:00+00:00,437.8275
2022-11-30 00:00:00+00:00,381.05600000000004
2022-12-01 00:00:00+00:00,99.85
2022-12-02 00:00:00+00:00,110.62400000000001
2022-12-03 00:00:00+00:00,2.2800000000000002
2022-12-04 00:00:00+00:00,3.168
2022-12-05 00:00:00+00:00,15.0
2022-12-06 00:00:00+00:00,147.11
2022-12-07 00:00:00+00:00,340.34
2022-12-08 00:00:00+00:00,216.348
2022-12-09 00:00:00+00:00,235.29150000000004
2022-12-10 00:00:00+00:00,447.57
2022-12-11 00:00:00+00:00,377.256
2022-12-12 00:00:00+00:00,440.45300000000003
2022-12-13 00:00:00+00:00,27.700000000000003
2022-12-14 00:00:00+00:00,4.68
2022-12-15 00:00:00+00:00,4.752000000000001
2022-12-16 00:00:00+00:00,0.96
2022-12-17 00:00:00+00:00,36.352000000000004
2022-12-18 00:00:00+00:00,128.39
2022-12-19 00:00:00+00:00,225.92000000000002
2022-12-20 00:00:00+00:00,231.46799999999996
2022-12-21 00:00:00+00:00,466.06050000000005
2022-12-22 00:00:00+00:00,454.93500000000006
2022-12-23 00:00:00+00:00,572.9955
2022-12-24 00:00:00+00:00,373.672
2022-12-25 00:00:00+00:00,80.19
2022-12-26 00:00:00+00:00,18.048000000000002
2022-12-27 00:00:00+00:00,1.464
2022-12-28 00:00:00+00:00,6.216000000000001
2022-12-29 00:00:00+00:00,113.504
2022-12-30 00:00:00+00:00,72.01
2022-12-31 00:00:00+00:00,272.46
2023-01-01 00:00:00+00:00,149.136
2023-01-02 00:00:00+00:00,188.2845
2023-01-03 00:00:00+00:00,483.84000000000003
2023-01-04 00:00:00+00:00,607.4804999999999
2023-01-05 00:00:00+00:00,359.619
2023-01-06 00:00:00+00:00,223.48
2023-01-07 00:00:00+00:00,79.47200000000001
